,facilityName,facilityIdentifier
11036,Kalisizo Hospital,eZPhMsZGZza
11037,Kalisizo Hospital,eZPhMsZGZza
11038,Kalisizo Hospital,eZPhMsZGZza
11039,Kalisizo Hospital,eZPhMsZGZza
11040,Kalisizo Hospital,eZPhMsZGZza
11041,Kalisizo Hospital,eZPhMsZGZza
11042,Kalisizo Hospital,eZPhMsZGZza
11043,Kalisizo Hospital,eZPhMsZGZza
11044,Kalisizo Hospital,eZPhMsZGZza
11045,Kalisizo Hospital,eZPhMsZGZza
11046,Kalisizo Hospital,eZPhMsZGZza
11047,Kalisizo Hospital,eZPhMsZGZza
11048,Kalisizo Hospital,eZPhMsZGZza
11049,Kalisizo Hospital,eZPhMsZGZza
11050,Kalisizo Hospital,eZPhMsZGZza
11051,Kalisizo Hospital,eZPhMsZGZza
11052,Kalisizo Hospital,eZPhMsZGZza
11053,Kalisizo Hospital,eZPhMsZGZza
11054,Kalisizo Hospital,eZPhMsZGZza
11055,Kalisizo Hospital,eZPhMsZGZza
11056,Kalisizo Hospital,eZPhMsZGZza
11057,Kalisizo Hospital,eZPhMsZGZza
11058,Kalisizo Hospital,eZPhMsZGZza
11059,Kalisizo Hospital,eZPhMsZGZza
11060,Kalisizo Hospital,eZPhMsZGZza
11061,Kalisizo Hospital,eZPhMsZGZza
11062,Kalisizo Hospital,eZPhMsZGZza
11063,Kalisizo Hospital,eZPhMsZGZza
11064,Kalisizo Hospital,eZPhMsZGZza
11065,Kalisizo Hospital,eZPhMsZGZza
11066,Kalisizo Hospital,eZPhMsZGZza
11067,Kalisizo Hospital,eZPhMsZGZza
11068,Kalisizo Hospital,eZPhMsZGZza
11069,Kalisizo Hospital,eZPhMsZGZza
11070,Kalisizo Hospital,eZPhMsZGZza
11071,Kalisizo Hospital,eZPhMsZGZza
11072,Kalisizo Hospital,eZPhMsZGZza
11073,Kalisizo Hospital,eZPhMsZGZza
11074,Kalisizo Hospital,eZPhMsZGZza
11075,Kalisizo Hospital,eZPhMsZGZza
11076,Kalisizo Hospital,eZPhMsZGZza
11077,Kalisizo Hospital,eZPhMsZGZza
11078,Kalisizo Hospital,eZPhMsZGZza
11079,Kalisizo Hospital,eZPhMsZGZza
11080,Kalisizo Hospital,eZPhMsZGZza
11081,Kalisizo Hospital,eZPhMsZGZza
11082,Kalisizo Hospital,eZPhMsZGZza
11083,Kalisizo Hospital,eZPhMsZGZza
11084,Kalisizo Hospital,eZPhMsZGZza
11085,Kalisizo Hospital,eZPhMsZGZza
11086,Kalisizo Hospital,eZPhMsZGZza
11087,Kalisizo Hospital,eZPhMsZGZza
11088,Kalisizo Hospital,eZPhMsZGZza
11089,Kalisizo Hospital,eZPhMsZGZza
11090,Kalisizo Hospital,eZPhMsZGZza
11091,Kalisizo Hospital,eZPhMsZGZza
11092,Kalisizo Hospital,eZPhMsZGZza
11093,Kalisizo Hospital,eZPhMsZGZza
11094,Kalisizo Hospital,eZPhMsZGZza
11095,Kalisizo Hospital,eZPhMsZGZza
11096,Kalisizo Hospital,eZPhMsZGZza
11097,Kalisizo Hospital,eZPhMsZGZza
11098,Kalisizo Hospital,eZPhMsZGZza
11099,Kalisizo Hospital,eZPhMsZGZza
11100,Kalisizo Hospital,eZPhMsZGZza
11101,Kalisizo Hospital,eZPhMsZGZza
11102,Kalisizo Hospital,eZPhMsZGZza
11103,Kalisizo Hospital,eZPhMsZGZza
11104,Kalisizo Hospital,eZPhMsZGZza
11105,Kalisizo Hospital,eZPhMsZGZza
11106,Kalisizo Hospital,eZPhMsZGZza
11107,Kalisizo Hospital,eZPhMsZGZza
11108,Kalisizo Hospital,eZPhMsZGZza
11109,Kalisizo Hospital,eZPhMsZGZza
11110,Kalisizo Hospital,eZPhMsZGZza
11111,Kalisizo Hospital,eZPhMsZGZza
11112,Kalisizo Hospital,eZPhMsZGZza
11113,Kalisizo Hospital,eZPhMsZGZza
11114,Kalisizo Hospital,eZPhMsZGZza
11115,Kalisizo Hospital,eZPhMsZGZza
11116,Kalisizo Hospital,eZPhMsZGZza
11117,Kalisizo Hospital,eZPhMsZGZza
11118,Kalisizo Hospital,eZPhMsZGZza
11119,Kalisizo Hospital,eZPhMsZGZza
11120,Kalisizo Hospital,eZPhMsZGZza
11121,Kalisizo Hospital,eZPhMsZGZza
11122,Kalisizo Hospital,eZPhMsZGZza
11123,Kalisizo Hospital,eZPhMsZGZza
11124,Kalisizo Hospital,eZPhMsZGZza
11125,Kalisizo Hospital,eZPhMsZGZza
11126,Kalisizo Hospital,eZPhMsZGZza
11127,Kalisizo Hospital,eZPhMsZGZza
11128,Kalisizo Hospital,eZPhMsZGZza
11129,Kalisizo Hospital,eZPhMsZGZza
11130,Kalisizo Hospital,eZPhMsZGZza
11131,Kalisizo Hospital,eZPhMsZGZza
11132,Kalisizo Hospital,eZPhMsZGZza
11133,Kalisizo Hospital,eZPhMsZGZza
11134,Kalisizo Hospital,eZPhMsZGZza
11135,Kalisizo Hospital,eZPhMsZGZza
11136,Kalisizo Hospital,eZPhMsZGZza
11137,Kalisizo Hospital,eZPhMsZGZza
11138,Kalisizo Hospital,eZPhMsZGZza
11139,Kalisizo Hospital,eZPhMsZGZza
11140,Kalisizo Hospital,eZPhMsZGZza
11141,Kalisizo Hospital,eZPhMsZGZza
11142,Kalisizo Hospital,eZPhMsZGZza
11143,Kalisizo Hospital,eZPhMsZGZza
11144,Kalisizo Hospital,eZPhMsZGZza
11145,Kalisizo Hospital,eZPhMsZGZza
11146,Kalisizo Hospital,eZPhMsZGZza
11147,Kalisizo Hospital,eZPhMsZGZza
11148,Kalisizo Hospital,eZPhMsZGZza
11149,Kalisizo Hospital,eZPhMsZGZza
11150,Kalisizo Hospital,eZPhMsZGZza
11151,Kalisizo Hospital,eZPhMsZGZza
11152,Kalisizo Hospital,eZPhMsZGZza
11153,Kalisizo Hospital,eZPhMsZGZza
11154,Kalisizo Hospital,eZPhMsZGZza
11155,Kalisizo Hospital,eZPhMsZGZza
11156,Kalisizo Hospital,eZPhMsZGZza
11157,Kalisizo Hospital,eZPhMsZGZza
11158,Kalisizo Hospital,eZPhMsZGZza
11159,Kalisizo Hospital,eZPhMsZGZza
11160,Kalisizo Hospital,eZPhMsZGZza
11161,Kalisizo Hospital,eZPhMsZGZza
11162,Kalisizo Hospital,eZPhMsZGZza
11163,Kalisizo Hospital,eZPhMsZGZza
11164,Kalisizo Hospital,eZPhMsZGZza
11165,Kalisizo Hospital,eZPhMsZGZza
11166,Kalisizo Hospital,eZPhMsZGZza
11167,Kalisizo Hospital,eZPhMsZGZza
11168,Kalisizo Hospital,eZPhMsZGZza
11169,Kalisizo Hospital,eZPhMsZGZza
11170,Kalisizo Hospital,eZPhMsZGZza
11171,Kalisizo Hospital,eZPhMsZGZza
11172,Kalisizo Hospital,eZPhMsZGZza
11173,Kalisizo Hospital,eZPhMsZGZza
11174,Kalisizo Hospital,eZPhMsZGZza
11175,Kalisizo Hospital,eZPhMsZGZza
11176,Kalisizo Hospital,eZPhMsZGZza
11177,Kalisizo Hospital,eZPhMsZGZza
11178,Kalisizo Hospital,eZPhMsZGZza
11179,Kalisizo Hospital,eZPhMsZGZza
11180,Kalisizo Hospital,eZPhMsZGZza
11181,Kalisizo Hospital,eZPhMsZGZza
11182,Kalisizo Hospital,eZPhMsZGZza
11183,Kalisizo Hospital,eZPhMsZGZza
11184,Kalisizo Hospital,eZPhMsZGZza
11185,Kalisizo Hospital,eZPhMsZGZza
11186,Kalisizo Hospital,eZPhMsZGZza
11187,Kalisizo Hospital,eZPhMsZGZza
11188,Kalisizo Hospital,eZPhMsZGZza
11189,Kalisizo Hospital,eZPhMsZGZza
11190,Kalisizo Hospital,eZPhMsZGZza
11191,Kalisizo Hospital,eZPhMsZGZza
11192,Kalisizo Hospital,eZPhMsZGZza
11193,Kalisizo Hospital,eZPhMsZGZza
11194,Kalisizo Hospital,eZPhMsZGZza
11195,Kalisizo Hospital,eZPhMsZGZza
11196,Kalisizo Hospital,eZPhMsZGZza
11197,Kalisizo Hospital,eZPhMsZGZza
11198,Kalisizo Hospital,eZPhMsZGZza
11199,Kalisizo Hospital,eZPhMsZGZza
11200,Kalisizo Hospital,eZPhMsZGZza
11201,Kalisizo Hospital,eZPhMsZGZza
11202,Kalisizo Hospital,eZPhMsZGZza
11203,Kalisizo Hospital,eZPhMsZGZza
11204,Kalisizo Hospital,eZPhMsZGZza
11205,Kalisizo Hospital,eZPhMsZGZza
11206,Kalisizo Hospital,eZPhMsZGZza
11207,Kalisizo Hospital,eZPhMsZGZza
11208,Kalisizo Hospital,eZPhMsZGZza
11209,Kalisizo Hospital,eZPhMsZGZza
11210,Kalisizo Hospital,eZPhMsZGZza
11211,Kalisizo Hospital,eZPhMsZGZza
11212,Kalisizo Hospital,eZPhMsZGZza
11213,Kalisizo Hospital,eZPhMsZGZza
11214,Kalisizo Hospital,eZPhMsZGZza
11215,Kalisizo Hospital,eZPhMsZGZza
11216,Kalisizo Hospital,eZPhMsZGZza
11217,Kalisizo Hospital,eZPhMsZGZza
11218,Kalisizo Hospital,eZPhMsZGZza
11219,Kalisizo Hospital,eZPhMsZGZza
11220,Kalisizo Hospital,eZPhMsZGZza
11221,Kalisizo Hospital,eZPhMsZGZza
11222,Kalisizo Hospital,eZPhMsZGZza
11223,Kalisizo Hospital,eZPhMsZGZza
11224,Kalisizo Hospital,eZPhMsZGZza
11225,Kalisizo Hospital,eZPhMsZGZza
11226,Kalisizo Hospital,eZPhMsZGZza
11227,Kalisizo Hospital,eZPhMsZGZza
11228,Kalisizo Hospital,eZPhMsZGZza
11229,Kalisizo Hospital,eZPhMsZGZza
11230,Kalisizo Hospital,eZPhMsZGZza
11231,Kalisizo Hospital,eZPhMsZGZza
11232,Kalisizo Hospital,eZPhMsZGZza
11233,Kalisizo Hospital,eZPhMsZGZza
11234,Kalisizo Hospital,eZPhMsZGZza
11235,Kalisizo Hospital,eZPhMsZGZza
11236,Kalisizo Hospital,eZPhMsZGZza
11237,Kalisizo Hospital,eZPhMsZGZza
11238,Kalisizo Hospital,eZPhMsZGZza
11239,Kalisizo Hospital,eZPhMsZGZza
11240,Kalisizo Hospital,eZPhMsZGZza
11241,Kalisizo Hospital,eZPhMsZGZza
11242,Kalisizo Hospital,eZPhMsZGZza
11243,Kalisizo Hospital,eZPhMsZGZza
11244,Kalisizo Hospital,eZPhMsZGZza
11245,Kalisizo Hospital,eZPhMsZGZza
11246,Kalisizo Hospital,eZPhMsZGZza
11247,Kalisizo Hospital,eZPhMsZGZza
11248,Kalisizo Hospital,eZPhMsZGZza
11249,Kalisizo Hospital,eZPhMsZGZza
11250,Kalisizo Hospital,eZPhMsZGZza
11251,Kalisizo Hospital,eZPhMsZGZza
11252,Kalisizo Hospital,eZPhMsZGZza
11253,Kalisizo Hospital,eZPhMsZGZza
11254,Kalisizo Hospital,eZPhMsZGZza
11255,Kalisizo Hospital,eZPhMsZGZza
11256,Kalisizo Hospital,eZPhMsZGZza
11257,Kalisizo Hospital,eZPhMsZGZza
11258,Kalisizo Hospital,eZPhMsZGZza
11259,Kalisizo Hospital,eZPhMsZGZza
11260,Kalisizo Hospital,eZPhMsZGZza
11261,Kalisizo Hospital,eZPhMsZGZza
11262,Kalisizo Hospital,eZPhMsZGZza
11263,Kalisizo Hospital,eZPhMsZGZza
11264,Kalisizo Hospital,eZPhMsZGZza
11265,Kalisizo Hospital,eZPhMsZGZza
11266,Kalisizo Hospital,eZPhMsZGZza
11267,Kalisizo Hospital,eZPhMsZGZza
11268,Kalisizo Hospital,eZPhMsZGZza
11269,Kalisizo Hospital,eZPhMsZGZza
11270,Kalisizo Hospital,eZPhMsZGZza
11271,Kalisizo Hospital,eZPhMsZGZza
11272,Kalisizo Hospital,eZPhMsZGZza
11273,Kalisizo Hospital,eZPhMsZGZza
11274,Kalisizo Hospital,eZPhMsZGZza
11275,Kalisizo Hospital,eZPhMsZGZza
11276,Kalisizo Hospital,eZPhMsZGZza
11277,Kalisizo Hospital,eZPhMsZGZza
11278,Kalisizo Hospital,eZPhMsZGZza
11279,Kalisizo Hospital,eZPhMsZGZza
11280,Kalisizo Hospital,eZPhMsZGZza
11281,Kalisizo Hospital,eZPhMsZGZza
11282,Kalisizo Hospital,eZPhMsZGZza
11283,Kalisizo Hospital,eZPhMsZGZza
11284,Kalisizo Hospital,eZPhMsZGZza
11285,Kalisizo Hospital,eZPhMsZGZza
11286,Kalisizo Hospital,eZPhMsZGZza
11287,Kalisizo Hospital,eZPhMsZGZza
11288,Kalisizo Hospital,eZPhMsZGZza
11289,Kalisizo Hospital,eZPhMsZGZza
11290,Kalisizo Hospital,eZPhMsZGZza
11291,Kalisizo Hospital,eZPhMsZGZza
11292,Kalisizo Hospital,eZPhMsZGZza
11293,Kalisizo Hospital,eZPhMsZGZza
11294,Kalisizo Hospital,eZPhMsZGZza
11295,Kalisizo Hospital,eZPhMsZGZza
11296,Kalisizo Hospital,eZPhMsZGZza
11297,Kalisizo Hospital,eZPhMsZGZza
11298,Kalisizo Hospital,eZPhMsZGZza
11299,Kalisizo Hospital,eZPhMsZGZza
11300,Kalisizo Hospital,eZPhMsZGZza
11301,Kalisizo Hospital,eZPhMsZGZza
11302,Kalisizo Hospital,eZPhMsZGZza
11303,Kalisizo Hospital,eZPhMsZGZza
11304,Kalisizo Hospital,eZPhMsZGZza
11305,Kalisizo Hospital,eZPhMsZGZza
11306,Kalisizo Hospital,eZPhMsZGZza
11307,Kalisizo Hospital,eZPhMsZGZza
11308,Kalisizo Hospital,eZPhMsZGZza
11309,Kalisizo Hospital,eZPhMsZGZza
11310,Kalisizo Hospital,eZPhMsZGZza
11311,Kalisizo Hospital,eZPhMsZGZza
11312,Kalisizo Hospital,eZPhMsZGZza
11313,Kalisizo Hospital,eZPhMsZGZza
11314,Kalisizo Hospital,eZPhMsZGZza
11315,Kalisizo Hospital,eZPhMsZGZza
11316,Kalisizo Hospital,eZPhMsZGZza
11317,Kalisizo Hospital,eZPhMsZGZza
11318,Kalisizo Hospital,eZPhMsZGZza
11319,Kalisizo Hospital,eZPhMsZGZza
11320,Kalisizo Hospital,eZPhMsZGZza
11321,Kalisizo Hospital,eZPhMsZGZza
11322,Kalisizo Hospital,eZPhMsZGZza
11323,Kalisizo Hospital,eZPhMsZGZza
11324,Kalisizo Hospital,eZPhMsZGZza
11325,Kalisizo Hospital,eZPhMsZGZza
11326,Kalisizo Hospital,eZPhMsZGZza
11327,Kalisizo Hospital,eZPhMsZGZza
11328,Kalisizo Hospital,eZPhMsZGZza
11329,Kalisizo Hospital,eZPhMsZGZza
11330,Kalisizo Hospital,eZPhMsZGZza
11331,Kalisizo Hospital,eZPhMsZGZza
11332,Kalisizo Hospital,eZPhMsZGZza
11333,Kalisizo Hospital,eZPhMsZGZza
11334,Kalisizo Hospital,eZPhMsZGZza
11335,Kalisizo Hospital,eZPhMsZGZza
11336,Kalisizo Hospital,eZPhMsZGZza
11337,Kalisizo Hospital,eZPhMsZGZza
11338,Kalisizo Hospital,eZPhMsZGZza
11339,Kalisizo Hospital,eZPhMsZGZza
11340,Kalisizo Hospital,eZPhMsZGZza
11341,Kalisizo Hospital,eZPhMsZGZza
11342,Kalisizo Hospital,eZPhMsZGZza
11343,Kalisizo Hospital,eZPhMsZGZza
11344,Kalisizo Hospital,eZPhMsZGZza
11345,Kalisizo Hospital,eZPhMsZGZza
11346,Kalisizo Hospital,eZPhMsZGZza
11347,Kalisizo Hospital,eZPhMsZGZza
11348,Kalisizo Hospital,eZPhMsZGZza
11349,Kalisizo Hospital,eZPhMsZGZza
11350,Kalisizo Hospital,eZPhMsZGZza
11351,Kalisizo Hospital,eZPhMsZGZza
11352,Kalisizo Hospital,eZPhMsZGZza
11353,Kalisizo Hospital,eZPhMsZGZza
11354,Kalisizo Hospital,eZPhMsZGZza
11355,Kalisizo Hospital,eZPhMsZGZza
11356,Kalisizo Hospital,eZPhMsZGZza
11357,Kalisizo Hospital,eZPhMsZGZza
11358,Kalisizo Hospital,eZPhMsZGZza
11359,Kalisizo Hospital,eZPhMsZGZza
11360,Kalisizo Hospital,eZPhMsZGZza
11361,Kalisizo Hospital,eZPhMsZGZza
11362,Kalisizo Hospital,eZPhMsZGZza
11363,Kalisizo Hospital,eZPhMsZGZza
11364,Kalisizo Hospital,eZPhMsZGZza
11365,Kalisizo Hospital,eZPhMsZGZza
11366,Kalisizo Hospital,eZPhMsZGZza
11367,Kalisizo Hospital,eZPhMsZGZza
11368,Kalisizo Hospital,eZPhMsZGZza
11369,Kalisizo Hospital,eZPhMsZGZza
11370,Kalisizo Hospital,eZPhMsZGZza
11371,Kalisizo Hospital,eZPhMsZGZza
11372,Kalisizo Hospital,eZPhMsZGZza
11373,Kalisizo Hospital,eZPhMsZGZza
11374,Kalisizo Hospital,eZPhMsZGZza
11375,Kalisizo Hospital,eZPhMsZGZza
11376,Kalisizo Hospital,eZPhMsZGZza
11377,Kalisizo Hospital,eZPhMsZGZza
11378,Kalisizo Hospital,eZPhMsZGZza
11379,Kalisizo Hospital,eZPhMsZGZza
11380,Kalisizo Hospital,eZPhMsZGZza
11381,Kalisizo Hospital,eZPhMsZGZza
11382,Kalisizo Hospital,eZPhMsZGZza
11383,Kalisizo Hospital,eZPhMsZGZza
11384,Kalisizo Hospital,eZPhMsZGZza
11385,Kalisizo Hospital,eZPhMsZGZza
11386,Kalisizo Hospital,eZPhMsZGZza
11387,Kalisizo Hospital,eZPhMsZGZza
11388,Kalisizo Hospital,eZPhMsZGZza
11389,Kalisizo Hospital,eZPhMsZGZza
11390,Kalisizo Hospital,eZPhMsZGZza
11391,Kalisizo Hospital,eZPhMsZGZza
11392,Kalisizo Hospital,eZPhMsZGZza
11393,Kalisizo Hospital,eZPhMsZGZza
11394,Kalisizo Hospital,eZPhMsZGZza
11395,Kalisizo Hospital,eZPhMsZGZza
11396,Kalisizo Hospital,eZPhMsZGZza
11397,Kalisizo Hospital,eZPhMsZGZza
11398,Kalisizo Hospital,eZPhMsZGZza
11399,Kalisizo Hospital,eZPhMsZGZza
11400,Kalisizo Hospital,eZPhMsZGZza
11401,Kalisizo Hospital,eZPhMsZGZza
11402,Kalisizo Hospital,eZPhMsZGZza
11403,Kalisizo Hospital,eZPhMsZGZza
11404,Kalisizo Hospital,eZPhMsZGZza
11405,Kalisizo Hospital,eZPhMsZGZza
11406,Kalisizo Hospital,eZPhMsZGZza
11407,Kalisizo Hospital,eZPhMsZGZza
11408,Kalisizo Hospital,eZPhMsZGZza
11409,Kalisizo Hospital,eZPhMsZGZza
11410,Kalisizo Hospital,eZPhMsZGZza
11411,Kalisizo Hospital,eZPhMsZGZza
11412,Kalisizo Hospital,eZPhMsZGZza
11413,Kalisizo Hospital,eZPhMsZGZza
11414,Kalisizo Hospital,eZPhMsZGZza
11415,Kalisizo Hospital,eZPhMsZGZza
11416,Kalisizo Hospital,eZPhMsZGZza
11417,Kalisizo Hospital,eZPhMsZGZza
11418,Kalisizo Hospital,eZPhMsZGZza
11419,Kalisizo Hospital,eZPhMsZGZza
11420,Kalisizo Hospital,eZPhMsZGZza
11421,Kalisizo Hospital,eZPhMsZGZza
11422,Kalisizo Hospital,eZPhMsZGZza
11423,Kalisizo Hospital,eZPhMsZGZza
11424,Kalisizo Hospital,eZPhMsZGZza
11425,Kalisizo Hospital,eZPhMsZGZza
11426,Kalisizo Hospital,eZPhMsZGZza
11427,Kalisizo Hospital,eZPhMsZGZza
11428,Kalisizo Hospital,eZPhMsZGZza
11429,Kalisizo Hospital,eZPhMsZGZza
11430,Kalisizo Hospital,eZPhMsZGZza
11431,Kalisizo Hospital,eZPhMsZGZza
11432,Kalisizo Hospital,eZPhMsZGZza
11433,Kalisizo Hospital,eZPhMsZGZza
11434,Kalisizo Hospital,eZPhMsZGZza
11435,Kalisizo Hospital,eZPhMsZGZza
11436,Kalisizo Hospital,eZPhMsZGZza
11437,Kalisizo Hospital,eZPhMsZGZza
11438,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11439,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11440,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11441,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11442,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11443,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11444,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11445,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11446,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11447,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11448,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11449,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11450,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11451,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11452,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11453,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11454,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11455,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11456,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11457,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11458,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11459,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11460,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11461,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11462,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11463,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11464,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11465,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11466,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11467,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11468,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11469,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11470,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11471,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11472,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11473,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11474,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11475,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11476,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11477,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11478,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11479,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11480,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11481,Kyanamukaaka HCIV,aTvsnjjZTyN
11482,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11483,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11484,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11485,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11486,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11487,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11488,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11489,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11490,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11491,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11492,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11493,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11494,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11495,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11496,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11497,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11498,BUKULULA HCIV,DFuALUpGId9
11499,BUKULULA HCIV,DFuALUpGId9
11500,BUKULULA HCIV,DFuALUpGId9
11501,BUKULULA HCIV,DFuALUpGId9
11502,BUKULULA HCIV,DFuALUpGId9
11503,BUKULULA HCIV,DFuALUpGId9
11504,Kyanamukaaka HCIV,aTvsnjjZTyN
11505,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11506,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11507,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11508,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11509,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11510,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11511,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11512,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11513,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11514,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11515,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11516,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11517,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11518,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11519,Kyanamukaaka HCIV,aTvsnjjZTyN
11520,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11521,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11522,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11523,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11524,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11525,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11526,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11527,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11528,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11529,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11530,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11531,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11532,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11533,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11534,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11535,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11536,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11537,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11538,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11539,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11540,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11541,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11542,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11543,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11544,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11545,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11546,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11547,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11548,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11549,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11550,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11551,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11552,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11553,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11554,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11555,Kyanamukaaka HCIV,aTvsnjjZTyN
11556,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11557,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11558,MADDU HEALTH CENTER IV,r7ugOoXi8F1
11559,Kifampa HC III,gMSnZfci97x
11560,RAKAI HOSPITAL,axNgLDj6B5Q
11561,RAKAI HOSPITAL,axNgLDj6B5Q
11562,RAKAI HOSPITAL,axNgLDj6B5Q
11563,RAKAI HOSPITAL,axNgLDj6B5Q
11564,RAKAI HOSPITAL,axNgLDj6B5Q
11565,RAKAI HOSPITAL,axNgLDj6B5Q
11566,RAKAI HOSPITAL,axNgLDj6B5Q
